attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels
429,3,68,"[""pcb3/Data/Images/Anomaly/093.JPG"", ""candle/Data/Images/Normal/0725.JPG"", ""capsules/Data/Images/Anomaly/072.JPG"", ""fryum/Data/Images/Normal/367.JPG"", ""candle/Data/Images/Anomaly/074.JPG"", ""pcb2/Data/Images/Normal/0688.JPG""]",9a6c13ff0a4e0024f5e86135add25f90513400332f5b09d468f899919f5d1c38,e13ccb5fe78e12febec17ccf71d98e588daa4a2dc11dba1eb4db687ba685db57,"[1, 0, 1, 0, 1, 0]"
430,3,69,"[""chewinggum/Data/Images/Normal/093.JPG"", ""candle/Data/Images/Normal/0100.JPG"", ""capsules/Data/Images/Normal/525.JPG"", ""pcb4/Data/Images/Normal/0994.JPG"", ""pcb2/Data/Images/Anomaly/093.JPG"", ""pcb2/Data/Images/Normal/0333.JPG""]",5692c94318162eafe3b541645a115cbd4a9657255cb139ec48dffb4f7235ad80,afba9231a764b70540468357c754f5579af1d420a4b12c2c7aec9a92ed3a8195,"[0, 0, 0, 0, 1, 0]"
431,3,70,"[""pipe_fryum/Data/Images/Anomaly/096.JPG"", ""pipe_fryum/Data/Images/Normal/148.JPG"", ""capsules/Data/Images/Anomaly/037.JPG"", ""pcb2/Data/Images/Normal/0986.JPG"", ""pcb4/Data/Images/Anomaly/014.JPG"", ""candle/Data/Images/Anomaly/062.JPG""]",1aa5fe3cb0ec848c8702bcf21dc1c1dd5f2bd2e472e7e7e828ae4c99ff5fda00,5a89fb4cefeb208426663a5b278a2ae45fd68fa7d5c231cbb6bb2cc72369fc24,"[1, 0, 1, 0, 1, 1]"
432,3,71,"[""pcb4/Data/Images/Normal/0869.JPG"", ""pcb1/Data/Images/Anomaly/057.JPG"", ""candle/Data/Images/Normal/0685.JPG"", ""capsules/Data/Images/Anomaly/032.JPG"", ""macaroni1/Data/Images/Anomaly/065.JPG"", ""macaroni2/Data/Images/Normal/0377.JPG""]",b54554756a7a210cd538c476e093c9bc5caee24a9b078e596232e2805aa49fcc,c4664f9098e81c62c12c301faf08560648a0d9410bb3ec4af214a6dd78b7d7f5,"[0, 1, 0, 1, 1, 0]"
433,3,72,"[""fryum/Data/Images/Anomaly/042.JPG"", ""capsules/Data/Images/Anomaly/092.JPG"", ""fryum/Data/Images/Normal/276.JPG"", ""fryum/Data/Images/Anomaly/098.JPG"", ""capsules/Data/Images/Anomaly/085.JPG"", ""macaroni2/Data/Images/Normal/0215.JPG""]",c8107e57317e84fa62b2b85de6437f7d9df4700fd58f1a81838c1ab9f0639feb,fece74e28fab1affc8d437259c93ddee0ac3f6d69074e6ef26fe3881fc73acd7,"[1, 1, 0, 1, 1, 0]"
434,3,73,"[""pipe_fryum/Data/Images/Normal/013.JPG"", ""pipe_fryum/Data/Images/Anomaly/063.JPG"", ""pcb1/Data/Images/Anomaly/023.JPG"", ""pcb3/Data/Images/Normal/0768.JPG"", ""pipe_fryum/Data/Images/Anomaly/055.JPG"", ""pcb4/Data/Images/Anomaly/060.JPG""]",27bb847ce685d7b0ff4d331f4cd13dceaebb1f6582a0dd358d3a02744a07809b,ec49581b1ec0f4d4dad0b7212506226787b19f16a5c68bfcecf60df8ed78757c,"[0, 1, 1, 0, 1, 1]"
435,3,74,"[""fryum/Data/Images/Anomaly/035.JPG"", ""capsules/Data/Images/Normal/062.JPG"", ""chewinggum/Data/Images/Normal/228.JPG"", ""fryum/Data/Images/Normal/369.JPG"", ""pcb2/Data/Images/Normal/0107.JPG"", ""macaroni1/Data/Images/Anomaly/010.JPG""]",dc90c10599c109bca6d9d55536ed35bce0ca2476f6ae10b61172b9067c5f2ae2,499f2f6600c668bc54c8d20c766c8b0ae045c52aaf07d72066efbf2c72d72913,"[1, 0, 0, 0, 0, 1]"
436,3,75,"[""pcb4/Data/Images/Normal/0423.JPG"", ""cashew/Data/Images/Anomaly/004.JPG"", ""capsules/Data/Images/Anomaly/021.JPG"", ""pcb1/Data/Images/Anomaly/014.JPG"", ""macaroni2/Data/Images/Normal/0261.JPG"", ""candle/Data/Images/Anomaly/018.JPG""]",62df7378fda164c0d6cd7f0c966977e5b4b8ce79dc85f0a3f59f621386f9f8d1,0b27661da3905db6d84d00f7a7ba9fe9f5d13f986bd35b85252e6fffc6f91f44,"[0, 1, 1, 1, 0, 1]"
437,3,76,"[""pcb1/Data/Images/Anomaly/030.JPG"", ""chewinggum/Data/Images/Anomaly/052.JPG"", ""capsules/Data/Images/Anomaly/008.JPG"", ""pcb3/Data/Images/Normal/0518.JPG"", ""cashew/Data/Images/Anomaly/049.JPG"", ""pipe_fryum/Data/Images/Normal/342.JPG""]",252626556a1a6fb96daf6e4f09cd47c03f4f5e71102a83624a68aea8098810df,f3818be53f31b2159db0467288b0650715ada8040243f940b1dfc56202efbc33,"[1, 1, 1, 0, 1, 0]"
438,3,77,"[""pcb1/Data/Images/Anomaly/084.JPG"", ""cashew/Data/Images/Anomaly/041.JPG"", ""capsules/Data/Images/Anomaly/042.JPG"", ""capsules/Data/Images/Anomaly/053.JPG"", ""macaroni2/Data/Images/Normal/0974.JPG"", ""macaroni1/Data/Images/Anomaly/088.JPG""]",6ef50c17846cef6af5c6df15e4501774107bb14c5351f2b6d8e708d45c3ed33c,4ef8b5f72cec8cb44b3cd57eb3c248d7119c2e9c9c5f0b89e1b15691457f4de7,"[1, 1, 1, 1, 0, 1]"
439,3,78,"[""pcb2/Data/Images/Anomaly/051.JPG"", ""pcb3/Data/Images/Normal/0215.JPG"", ""pcb2/Data/Images/Normal/0011.JPG"", ""macaroni2/Data/Images/Anomaly/064.JPG"", ""pcb4/Data/Images/Normal/0952.JPG"", ""macaroni2/Data/Images/Anomaly/092.JPG""]",c95cf869ded215f3bcb18e93b020f5ffdf2e9d4db6b85ad7a8f563d5ef0ae2d4,ea753ae159eddd0683de4a168990eb61cf87f0c2d82f035ec0de782b82459fee,"[1, 0, 0, 1, 0, 1]"
440,3,79,"[""pcb3/Data/Images/Anomaly/038.JPG"", ""macaroni2/Data/Images/Normal/0306.JPG"", ""pcb4/Data/Images/Anomaly/025.JPG"", ""macaroni1/Data/Images/Normal/0168.JPG"", ""pcb2/Data/Images/Normal/0629.JPG"", ""pcb4/Data/Images/Anomaly/052.JPG""]",347390a5f61ddcfdceece7da920910d681ccf35c1c33537ebc6665dd081b3340,f38e65a5b0a0eea3eaa577932e3c1aa509ec7d150b59ebd3c9ca9cd16bdc0238,"[1, 0, 1, 0, 0, 1]"
441,3,80,"[""macaroni1/Data/Images/Normal/0688.JPG"", ""pipe_fryum/Data/Images/Normal/392.JPG"", ""candle/Data/Images/Anomaly/072.JPG"", ""chewinggum/Data/Images/Anomaly/074.JPG"", ""candle/Data/Images/Normal/0967.JPG"", ""pcb4/Data/Images/Anomaly/085.JPG""]",fdbc59d59ec6c89f158c58bef21b553f4eceefb4442bdc0d0d4b275c2e9d8488,c76dc89c558dcbad19c79c72194c718838174d7d42ed4ff7f28384b70e40e727,"[0, 0, 1, 1, 0, 1]"
442,3,81,"[""pipe_fryum/Data/Images/Anomaly/019.JPG"", ""cashew/Data/Images/Anomaly/059.JPG"", ""pcb2/Data/Images/Anomaly/037.JPG"", ""pcb2/Data/Images/Normal/0871.JPG"", ""pcb3/Data/Images/Normal/0026.JPG"", ""chewinggum/Data/Images/Anomaly/039.JPG""]",57e1bb7129847a18d3fa9e6f2e20f660742589c25e7a80d27bd18d75048f4ce3,e78478d1c8ac9796145f8d05460218b98f667ccdf012e0e73011d6157f1bfae5,"[1, 1, 1, 0, 0, 1]"
443,3,82,"[""candle/Data/Images/Normal/0784.JPG"", ""capsules/Data/Images/Normal/159.JPG"", ""pcb4/Data/Images/Normal/0957.JPG"", ""pcb2/Data/Images/Anomaly/011.JPG"", ""candle/Data/Images/Normal/0755.JPG"", ""pcb2/Data/Images/Normal/0402.JPG""]",ce2c1897cfbd59b97d9737ce91c723421c2a1d2d5972b12e9a2fa472d4c29cee,62832e558b16de7d32ab15345eef3b0b67618579299a74158ab20ae74bdb4a4f,"[0, 0, 0, 1, 0, 0]"
444,3,83,"[""macaroni1/Data/Images/Normal/0303.JPG"", ""capsules/Data/Images/Anomaly/000.JPG"", ""capsules/Data/Images/Anomaly/014.JPG"", ""capsules/Data/Images/Normal/016.JPG"", ""macaroni2/Data/Images/Normal/0985.JPG"", ""pcb2/Data/Images/Normal/0784.JPG""]",860388639b6752985d4dbd4bf19400b3d01300accb1676b5b0f070e3168f5386,23adf39f69bc44efefd6a43dbcff24a70655702333810617f7142f71a4a9e8ab,"[0, 1, 1, 0, 0, 0]"
445,3,84,"[""pipe_fryum/Data/Images/Anomaly/022.JPG"", ""pcb3/Data/Images/Anomaly/048.JPG"", ""cashew/Data/Images/Anomaly/040.JPG"", ""pcb1/Data/Images/Anomaly/073.JPG"", ""pcb2/Data/Images/Anomaly/036.JPG"", ""pcb3/Data/Images/Anomaly/081.JPG""]",ec8c009f65c754ce495e16de2c54c7a42b25e9b91ba2eadf4bd68180c2638384,c2a610bf5ccc754f9ef4cdaa418d1a630c0c368fa8e2444ceae1b742a93b344a,"[1, 1, 1, 1, 1, 1]"
446,3,85,"[""cashew/Data/Images/Anomaly/062.JPG"", ""cashew/Data/Images/Anomaly/072.JPG"", ""pcb4/Data/Images/Anomaly/090.JPG"", ""capsules/Data/Images/Normal/320.JPG"", ""pcb4/Data/Images/Anomaly/068.JPG"", ""cashew/Data/Images/Normal/461.JPG""]",4c86112d9f2f79786c9d846e6e8ee094f8d56fd30af6200717678b7ed6a6fcae,b7dd1f350b6cc053d9bdc372eb14f984d59c13aea3754366825ea2def6fe700b,"[1, 1, 1, 0, 1, 0]"
447,3,86,"[""macaroni2/Data/Images/Anomaly/039.JPG"", ""pcb1/Data/Images/Normal/0525.JPG"", ""fryum/Data/Images/Anomaly/059.JPG"", ""pcb1/Data/Images/Anomaly/065.JPG"", ""chewinggum/Data/Images/Anomaly/033.JPG"", ""pcb4/Data/Images/Anomaly/028.JPG""]",577376558fec51f873fdbc55e4019fd9a2868f90adc707a330308121d29ecf5e,81e0f22f805cf39f7d45a267b59c7c6f20eaeb82937394e7d8af7ac3504ef362,"[1, 0, 1, 1, 1, 1]"
448,3,87,"[""pcb4/Data/Images/Anomaly/001.JPG"", ""pcb2/Data/Images/Anomaly/066.JPG"", ""cashew/Data/Images/Anomaly/064.JPG"", ""macaroni2/Data/Images/Normal/0629.JPG"", ""cashew/Data/Images/Normal/284.JPG"", ""fryum/Data/Images/Anomaly/068.JPG""]",e91a861b219dee91eadb059b887049eaebefc26bcc88a7d1cca9c3adb8e87f63,78ae3c655a777c786550060e41cb85a6c53dc3f8a917a28558951eb90c841b73,"[1, 1, 1, 0, 0, 1]"
449,3,88,"[""pcb2/Data/Images/Anomaly/064.JPG"", ""fryum/Data/Images/Anomaly/072.JPG"", ""fryum/Data/Images/Anomaly/006.JPG"", ""macaroni2/Data/Images/Normal/0011.JPG"", ""pcb1/Data/Images/Normal/0457.JPG"", ""candle/Data/Images/Normal/0617.JPG""]",6a580fdf1b9b87b3715f63e4ee8f108e27474bec66ca9eeb9bdedcd6a20f4713,61c4e100c411929dae0bef1abc3db99952ecd245ee6929323a4f83adc8fb9142,"[1, 1, 1, 0, 0, 0]"
450,3,89,"[""fryum/Data/Images/Anomaly/088.JPG"", ""pcb1/Data/Images/Anomaly/095.JPG"", ""cashew/Data/Images/Anomaly/038.JPG"", ""cashew/Data/Images/Normal/398.JPG"", ""pcb2/Data/Images/Anomaly/027.JPG"", ""pcb3/Data/Images/Anomaly/016.JPG""]",44aaa22eb4519fe539af86249e9753b30ce1dc0752a18d905dc0eab8f2aa0a6b,09bf45e5147dcdc7c3d39bfd5c4e5e74d291750ac3aa780a88fb6b26a2f67942,"[1, 1, 1, 0, 1, 1]"
451,3,90,"[""chewinggum/Data/Images/Normal/130.JPG"", ""macaroni1/Data/Images/Anomaly/072.JPG"", ""pipe_fryum/Data/Images/Anomaly/031.JPG"", ""pcb1/Data/Images/Anomaly/052.JPG"", ""capsules/Data/Images/Normal/214.JPG"", ""pipe_fryum/Data/Images/Anomaly/090.JPG""]",93974408b39467e215a2018e89fbcdf935866d5774c5967cd210874d1b722bd0,0daf3a9c13d957694974248cc125740ce1e04a8df1db31c9e6cdbadf500cdf23,"[0, 1, 1, 1, 0, 1]"
452,3,91,"[""fryum/Data/Images/Normal/272.JPG"", ""pcb2/Data/Images/Normal/0483.JPG"", ""candle/Data/Images/Anomaly/066.JPG"", ""macaroni1/Data/Images/Anomaly/050.JPG"", ""pcb3/Data/Images/Anomaly/014.JPG"", ""pcb2/Data/Images/Anomaly/032.JPG""]",bd16e594446c26ef549b192b3667ede7788c7f5e003ec5eb710225241e0aea0c,1c535b42f3e7f00bf04984b6e7966fe3fc30945bacefda634638c809fd7f3f6a,"[0, 0, 1, 1, 1, 1]"
453,3,92,"[""chewinggum/Data/Images/Anomaly/007.JPG"", ""macaroni2/Data/Images/Anomaly/001.JPG"", ""capsules/Data/Images/Anomaly/022.JPG"", ""chewinggum/Data/Images/Anomaly/038.JPG"", ""pcb2/Data/Images/Normal/0016.JPG"", ""macaroni2/Data/Images/Anomaly/063.JPG""]",51511d5c73dc2549cc1dd53c54f41a9f5147153497779e2f68255f3138767542,950a6841a3fecb35260210740c9173d73b962b3d4180be92682fdfda0cb40c67,"[1, 1, 1, 1, 0, 1]"
454,3,93,"[""chewinggum/Data/Images/Anomaly/011.JPG"", ""fryum/Data/Images/Normal/166.JPG"", ""chewinggum/Data/Images/Anomaly/063.JPG"", ""macaroni1/Data/Images/Anomaly/074.JPG"", ""capsules/Data/Images/Anomaly/015.JPG"", ""chewinggum/Data/Images/Anomaly/087.JPG""]",e7786b02359aa3cf977e3d37ad0bfd2e2dfb1eaf93b765e0a13f45031017fa89,4aef1c5a9987f3b29c6fd7e97a9e366ec3422f3645dc50f1c81cb09b6217e51e,"[1, 0, 1, 1, 1, 1]"
455,3,94,"[""pcb4/Data/Images/Anomaly/070.JPG"", ""cashew/Data/Images/Normal/260.JPG"", ""capsules/Data/Images/Anomaly/070.JPG"", ""chewinggum/Data/Images/Anomaly/070.JPG"", ""fryum/Data/Images/Anomaly/003.JPG"", ""pcb3/Data/Images/Anomaly/040.JPG""]",0eba9be13d0b1fe3319bd3febb70e3c8e07ab0a5c099ce760ec7a1f5f5f8be6b,a9e275fa13176380abd209189bc6a6149e3ea1a1b02132146dec63f6e1907e75,"[1, 0, 1, 1, 1, 1]"
456,3,95,"[""candle/Data/Images/Normal/0178.JPG"", ""pcb3/Data/Images/Anomaly/055.JPG"", ""candle/Data/Images/Anomaly/039.JPG"", ""fryum/Data/Images/Anomaly/020.JPG"", ""cashew/Data/Images/Anomaly/023.JPG"", ""macaroni2/Data/Images/Normal/0800.JPG""]",f63f1e900d8e1df741a0f0185154cf9bf58e5610cbf7f7b0fe3c19e6a570f844,da0e305d08d0a7f920397af12573bb3471934a1a56c0c56d7cb9c817433a209b,"[0, 1, 1, 1, 1, 0]"
457,3,96,"[""pipe_fryum/Data/Images/Anomaly/044.JPG"", ""pipe_fryum/Data/Images/Anomaly/034.JPG"", ""macaroni1/Data/Images/Anomaly/047.JPG"", ""chewinggum/Data/Images/Anomaly/086.JPG"", ""pcb3/Data/Images/Anomaly/050.JPG"", ""pcb2/Data/Images/Anomaly/068.JPG""]",e74ee36c525ca094965b9ca6a52491821e40768aa7079b36591d562911f24127,abbd92e3098e554ad7d8bc7637b5586cd6482a8ef2f594fd684bbe1a3b9f9bed,"[1, 1, 1, 1, 1, 1]"
458,3,97,"[""pcb4/Data/Images/Anomaly/062.JPG"", ""pcb4/Data/Images/Normal/0804.JPG"", ""candle/Data/Images/Normal/0751.JPG"", ""macaroni1/Data/Images/Anomaly/014.JPG"", ""pcb3/Data/Images/Anomaly/067.JPG"", ""macaroni2/Data/Images/Anomaly/020.JPG""]",22116f80156d1d7cce89eda1fa78c717c62677d1d66ef6a27c0a89a4b31ebf20,f82741cdba436293afa630cab122edcdaca69a3a2da8265bb9f576c2c70cbccc,"[1, 0, 0, 1, 1, 1]"
459,3,98,"[""capsules/Data/Images/Normal/402.JPG"", ""macaroni1/Data/Images/Normal/0615.JPG"", ""pcb1/Data/Images/Normal/0940.JPG"", ""macaroni2/Data/Images/Normal/0892.JPG"", ""pipe_fryum/Data/Images/Anomaly/077.JPG"", ""pcb1/Data/Images/Normal/0923.JPG""]",be47243fbad6fcf906360fff66926485394c3b54182176ba4fe9a318be75c3f3,14844dceaa9362ce51a33e7586e958e25fa1d3b134c37e4659df93de22f3b273,"[0, 0, 0, 0, 1, 0]"
460,3,99,"[""fryum/Data/Images/Anomaly/050.JPG"", ""pcb4/Data/Images/Anomaly/026.JPG"", ""candle/Data/Images/Anomaly/008.JPG"", ""capsules/Data/Images/Anomaly/026.JPG"", ""chewinggum/Data/Images/Anomaly/037.JPG"", ""pcb2/Data/Images/Normal/0484.JPG""]",2aeb46e8076e635a2313601df6d2057ef8357a9fcd3c376a4d685a720d3f86c4,136ca4ddd7b948e405803b4d93656f765de3a36e2b6e676efff81c9d6f3bd6be,"[1, 1, 1, 1, 1, 0]"
461,3,100,"[""pcb1/Data/Images/Anomaly/082.JPG"", ""macaroni2/Data/Images/Anomaly/035.JPG"", ""chewinggum/Data/Images/Normal/398.JPG"", ""macaroni2/Data/Images/Normal/0170.JPG"", ""capsules/Data/Images/Normal/514.JPG"", ""chewinggum/Data/Images/Normal/104.JPG""]",a828127f302fd2b5bc9cbaa65225ea80b63a45e1c6f795eed8ca01ae48db2cc0,e55b05e1ee76528e66e21fd531f6b12febb63319d2e2bd4d6293339370255159,"[1, 1, 0, 0, 0, 0]"
462,3,101,"[""pcb3/Data/Images/Anomaly/084.JPG"", ""pcb3/Data/Images/Anomaly/027.JPG"", ""cashew/Data/Images/Anomaly/002.JPG"", ""capsules/Data/Images/Anomaly/029.JPG"", ""pcb4/Data/Images/Anomaly/071.JPG"", ""pcb4/Data/Images/Normal/0694.JPG""]",61e2f9945c0913111460b5b06b92bd017a50c22c15152fa18d87e360af813998,990c595e59a5a1d4f0386813109fc3f8dcde59c7420d4f6e255ee62500a28d8d,"[1, 1, 1, 1, 1, 0]"
463,3,102,"[""chewinggum/Data/Images/Anomaly/016.JPG"", ""cashew/Data/Images/Normal/337.JPG"", ""chewinggum/Data/Images/Anomaly/094.JPG"", ""pcb4/Data/Images/Anomaly/089.JPG"", ""chewinggum/Data/Images/Anomaly/043.JPG"", ""fryum/Data/Images/Anomaly/094.JPG""]",182e0d5f05479ebed670c1401987b70b968fddc9861e54e205a17cd75f8b21f0,e719ea10324db3631ffe6ea8914b90a05c6b1bceb5eb5559e2d8ce5b0d4e9667,"[1, 0, 1, 1, 1, 1]"
464,3,103,"[""pipe_fryum/Data/Images/Normal/487.JPG"", ""macaroni1/Data/Images/Normal/0490.JPG"", ""macaroni2/Data/Images/Anomaly/080.JPG"", ""capsules/Data/Images/Anomaly/097.JPG"", ""pcb1/Data/Images/Anomaly/044.JPG"", ""pcb3/Data/Images/Normal/0871.JPG""]",b773321eb70877763e49e79a7655e3aeb975956fb8e98c0af2054600502c4cb0,5f6db7143fbf566e3565b5361d279edbc9c6710778fcd38df6ef1f9f3a7e0db1,"[0, 0, 1, 1, 1, 0]"
465,3,104,"[""cashew/Data/Images/Anomaly/083.JPG"", ""pcb1/Data/Images/Normal/0621.JPG"", ""candle/Data/Images/Anomaly/069.JPG"", ""pcb4/Data/Images/Normal/0751.JPG"", ""pcb1/Data/Images/Normal/0483.JPG"", ""pcb1/Data/Images/Anomaly/047.JPG""]",417acc5b80a919b28ccc769ed8c42c5d1efe0c180350d23f8ac43590ba19fbfb,f1899a2d8e64c5bde0e653ffb8f36f7de872e68853de9077691f9ac6920d520a,"[1, 0, 1, 0, 0, 1]"
466,3,105,"[""cashew/Data/Images/Anomaly/053.JPG"", ""cashew/Data/Images/Anomaly/074.JPG"", ""candle/Data/Images/Normal/0994.JPG"", ""macaroni2/Data/Images/Anomaly/061.JPG"", ""pcb3/Data/Images/Normal/0237.JPG"", ""pcb1/Data/Images/Normal/0294.JPG""]",0b5402194d0b0fb9a19688bfda3a6067eb26d2f5998f24b5bc633133a1a882df,4532d004d33ae4b5a538015ebb39a86a2ff383d6f96b7e2b66cc6d97740fe19c,"[1, 1, 0, 1, 0, 0]"
467,3,106,"[""cashew/Data/Images/Anomaly/010.JPG"", ""capsules/Data/Images/Anomaly/005.JPG"", ""macaroni1/Data/Images/Anomaly/087.JPG"", ""macaroni2/Data/Images/Anomaly/086.JPG"", ""pcb2/Data/Images/Normal/0261.JPG"", ""pipe_fryum/Data/Images/Anomaly/002.JPG""]",52f92ad238a716575048a76ca739594315bf148885e6f3dfd0635ea5c8723cfb,5a7efd5754cb133274d1658e260b9f9e5b7899386ce4f7f13c26822a3a0b16f8,"[1, 1, 1, 1, 0, 1]"
468,3,107,"[""candle/Data/Images/Anomaly/001.JPG"", ""macaroni1/Data/Images/Normal/0377.JPG"", ""pipe_fryum/Data/Images/Normal/260.JPG"", ""macaroni1/Data/Images/Anomaly/035.JPG"", ""pcb1/Data/Images/Anomaly/000.JPG"", ""pcb3/Data/Images/Anomaly/097.JPG""]",fbd6d41725699678305a7efeee36e99c233c8dc25f62d11cfeff865507f948c9,dd956d07bfe891aa65545de1a13ab11011493e8ae4f8e8ed02658ea6b4bb3871,"[1, 0, 0, 1, 1, 1]"
469,3,108,"[""macaroni1/Data/Images/Normal/0730.JPG"", ""chewinggum/Data/Images/Anomaly/049.JPG"", ""cashew/Data/Images/Anomaly/006.JPG"", ""pcb1/Data/Images/Normal/0730.JPG"", ""macaroni1/Data/Images/Normal/0484.JPG"", ""pcb2/Data/Images/Normal/0844.JPG""]",6e4a472560520ed39d6c1e87d17aa9074a196bd5b07692234bd0498cf5b3d27b,8762e791924436b5e30abded8a7fc999f990500ab46cd3da93e05ba9e0d47c7f,"[0, 1, 1, 0, 0, 0]"
470,3,109,"[""pcb3/Data/Images/Anomaly/035.JPG"", ""pipe_fryum/Data/Images/Normal/337.JPG"", ""pcb2/Data/Images/Normal/0520.JPG"", ""fryum/Data/Images/Anomaly/074.JPG"", ""macaroni1/Data/Images/Normal/0100.JPG"", ""pcb1/Data/Images/Anomaly/085.JPG""]",371796a270fa98f7d2047803b198da746dcd999384174dc939622bbc81819cf1,4cd298354aea0fad73e6f2665ed66ec1629ab416922e40a8be86ea10c06d34f7,"[1, 0, 0, 1, 0, 1]"
471,3,110,"[""candle/Data/Images/Anomaly/092.JPG"", ""pcb4/Data/Images/Normal/0621.JPG"", ""macaroni1/Data/Images/Anomaly/094.JPG"", ""macaroni1/Data/Images/Anomaly/043.JPG"", ""macaroni1/Data/Images/Anomaly/019.JPG"", ""macaroni1/Data/Images/Normal/0479.JPG""]",c630ecd30abdb485bd90975f521312409f902004a286f4a829dfc7aedddcd43d,de83ee734118892a9f764054336ad51c35ab35bf40feebb0beaa980074ccad53,"[1, 0, 1, 1, 1, 0]"
472,3,111,"[""pcb2/Data/Images/Anomaly/098.JPG"", ""pcb1/Data/Images/Anomaly/032.JPG"", ""pcb3/Data/Images/Normal/0100.JPG"", ""cashew/Data/Images/Anomaly/066.JPG"", ""macaroni2/Data/Images/Normal/0514.JPG"", ""pcb2/Data/Images/Normal/0968.JPG""]",6cbddc0b5143b7624ccb040359098481d15f930b1ca3bb08e54f66ff1a3d08c6,6e11eaae28b9fce045222dc77c140383e66ee7a0df5efa3679cb7ace83915fe6,"[1, 1, 0, 1, 0, 0]"
473,3,112,"[""pcb1/Data/Images/Normal/0297.JPG"", ""pcb4/Data/Images/Anomaly/017.JPG"", ""cashew/Data/Images/Anomaly/052.JPG"", ""candle/Data/Images/Normal/0694.JPG"", ""pcb4/Data/Images/Anomaly/058.JPG"", ""capsules/Data/Images/Anomaly/099.JPG""]",b975d06ff84091e2bdbe6b7149383e12315cdd5100235b86e9a3d92a63f05c34,fa545b80cfa92627c883ba1775c61e938e3a220cb6c19f2f811dc4fc77b9226b,"[0, 1, 1, 0, 1, 1]"
474,3,113,"[""candle/Data/Images/Anomaly/040.JPG"", ""pipe_fryum/Data/Images/Anomaly/085.JPG"", ""pcb1/Data/Images/Anomaly/086.JPG"", ""pcb1/Data/Images/Anomaly/078.JPG"", ""pcb2/Data/Images/Normal/0100.JPG"", ""cashew/Data/Images/Anomaly/030.JPG""]",78ec6cf42c5a473f793311810c03f0af6eeeecdb82ccabd620f80cb83b59da5e,79f85cfe6110eca9c589f1910458fd59b758d2c345d2655d2a506bea64d61da6,"[1, 1, 1, 1, 0, 1]"
475,3,114,"[""chewinggum/Data/Images/Anomaly/001.JPG"", ""pcb1/Data/Images/Anomaly/024.JPG"", ""macaroni2/Data/Images/Normal/0490.JPG"", ""pcb2/Data/Images/Normal/0469.JPG"", ""pcb2/Data/Images/Normal/0423.JPG"", ""pcb1/Data/Images/Anomaly/079.JPG""]",02a2014175d75077e8689354791b106fc6509f925a9777dfd349f34cef9451ad,54b69e17afc9b66427fad4fb4e8c707905034f5692cc3ab24ee7f464f81817c6,"[1, 1, 0, 0, 0, 1]"
476,3,115,"[""fryum/Data/Images/Anomaly/089.JPG"", ""pcb1/Data/Images/Anomaly/038.JPG"", ""candle/Data/Images/Anomaly/056.JPG"", ""capsules/Data/Images/Anomaly/003.JPG"", ""fryum/Data/Images/Anomaly/093.JPG"", ""macaroni2/Data/Images/Normal/0286.JPG""]",78055045bcc6c84258c8ba0790cbf84559a5d530f4c9cb1edfe9c58de19023c9,91e98b02245a1c14ba86641da8b6d7c1c52aa6f71a5b326695dccf270fac682a,"[1, 1, 1, 1, 1, 0]"
477,3,116,"[""cashew/Data/Images/Anomaly/061.JPG"", ""cashew/Data/Images/Anomaly/088.JPG"", ""pipe_fryum/Data/Images/Anomaly/068.JPG"", ""candle/Data/Images/Anomaly/084.JPG"", ""macaroni2/Data/Images/Normal/0469.JPG"", ""pipe_fryum/Data/Images/Anomaly/014.JPG""]",c46543d7f22cb8b9485e8e18fe8d45d99226f9bcfeb08fa9422da80d60d0352a,b583e104dbc3ea9858e71efa121b3aa5b50b9fbed4799fd62a35e0678cb8f7bc,"[1, 1, 1, 1, 0, 1]"
478,3,117,"[""chewinggum/Data/Images/Anomaly/014.JPG"", ""macaroni2/Data/Images/Anomaly/027.JPG"", ""pipe_fryum/Data/Images/Anomaly/038.JPG"", ""capsules/Data/Images/Anomaly/090.JPG"", ""cashew/Data/Images/Normal/484.JPG"", ""chewinggum/Data/Images/Anomaly/046.JPG""]",658a3b38249528ae0cdca76858b47549064525dfd51453c5a3a4c9295d2ab4fa,ccd3ad822fba9632403bc68d5b4a0ea819e1f93dd80bd3f3781408277041a50e,"[1, 1, 1, 1, 0, 1]"
479,3,118,"[""candle/Data/Images/Normal/0985.JPG"", ""candle/Data/Images/Normal/0011.JPG"", ""cashew/Data/Images/Anomaly/013.JPG"", ""macaroni1/Data/Images/Normal/0800.JPG"", ""pcb4/Data/Images/Normal/0170.JPG"", ""pcb2/Data/Images/Anomaly/075.JPG""]",b0253063ccbc41b2a984bb7465fdf43810736ad514aaaae43c769169234fc587,7e06e54b747229bfa685c1b1b1f0103b19a3acec4ab7e46741bbf681af3bc054,"[0, 0, 1, 0, 0, 1]"
